AIN,NOCLEAN,LIEN,VACANT
5218006035,0,,1
5218006038,0,,1
5218006040,0,,1
5218006041,0,,1
5218006043,0,,1
5218006049,0,,1
5218006052,0,,1
5218006053,0,,1
5218009035,0,,1
5218010045,0,,1
5218018027,0,,1
5218018028,0,,1
5219008011,0,,1
5220021022,0,,1
5220027004,0,,1
5220027901,0,,1
5221001021,0,,1
5221001022,0,,1
5221002001,0,,1
5221006024,0,,1
5221006025,0,,1
5221006026,0,,1
5221006027,0,,1
5221007032,0,,1
5221008014,0,,1
5221010033,0,,1
5221012037,0,,1
5221013023,0,,1
5221013034,0,,1
5221013038,0,,1
5221015003,0,,1
5221025021,0,,1
5221026003,0,,1
5221026012,0,,1
5221026013,0,,1
5221026014,0,,1
5221026016,0,,1
5221028003,0,,1
5221028004,0,,1
5221028005,0,,1
5221028006,0,,1
5221028008,0,,1
5221028009,0,,1
5221028010,0,,1
5221028011,1,1960.33,1
5221028012,0,,1
5221028013,0,,1
5221028014,0,,1
5221028018,0,,1
5221028019,0,,1
5221028020,0,,1
5221028025,0,,1
5221028027,0,,1
5221029016,0,,1
5223002007,0,,1
5223002015,0,,1
5223002800,0,,1
5223003800,0,,1
5223005003,0,,1
5223005004,0,,1
5223005027,1,4106.43,1
5223005036,0,,1
5223005043,0,,1
5223006001,0,,1
5223006004,0,,1
5223006013,0,,1
5223006014,0,,1
5223006015,0,,1
5223006016,0,,1
5223006022,0,,1
5223006027,0,,1
5223006028,0,,1
5223006029,0,,1
5223006030,0,,1
5223006031,0,,1
5223006032,0,,1
5223006045,0,,1
5223007001,0,,1
5223007008,0,,1
5223007020,0,,1
5223007024,0,,1
5223008001,0,,1
5223008006,0,,1
5223008010,0,,1
5223009001,0,,1
5223009002,0,,1
5223009003,0,,1
5223009004,0,,1
5223009005,0,,1
5223009006,0,,1
5223009007,0,,1
5223009008,0,,1
5223009009,0,,1
5223009010,0,,1
5223009011,0,,1
5223009012,0,,1
5223009018,0,,1
5223009019,0,,1
5223010008,0,,1
5223010009,0,,1
5223010010,0,,1
5223010011,0,,1
5223010012,0,,1
5223010014,0,,1
5223010015,0,,1
5223010016,0,,1
5223011012,0,,1
5223014001,0,,1
5223014006,0,,1
5223015013,0,,1
5223015015,0,,1
5223015016,0,,1
5223016006,0,,1
5223016013,1,722.87,1
5223016023,0,,1
5223016025,0,,1
5223017001,0,,1
5223017002,0,,1
5223017003,0,,1
5223017004,0,,1
5223017005,0,,1
5223017006,0,,1
5223017011,0,,1
5223017012,0,,1
5223018012,0,,1
5223020004,0,,1
5223020019,0,,1
5223020020,0,,1
5223020021,0,,1
5223021003,0,,1
5223021006,0,,1
5223021007,0,,1
5223021008,0,,1
5223021009,0,,1
5223021010,0,,1
5223022026,0,,1
5223022903,0,,1
5223023012,0,,1
5223023013,0,,1
5223023900,0,,1
5223024014,0,,1
5223024030,0,,1
5223025912,0,,1
5223026013,0,,1
5223027007,0,,1
5223028905,0,,1
5223029906,0,,1
5223029908,0,,1
5223029909,0,,1
5223029911,0,,1
5223029912,0,,1
5223029913,0,,1
5223029914,0,,1
5223029915,0,,1
5223029916,0,,1
5223033900,0,,1
5223033901,0,,1
5224035800,0,,1
5224035801,0,,1
5224035802,0,,1
5224035803,0,,1
5224035804,0,,1
5305036902,0,,1
5305041006,0,,1
5305041020,0,,1
5305041022,0,,1
5305042004,0,,1
5305042005,0,,1
5305042011,0,,1
5305043013,0,,1
4401020017,0,,1
4401020018,0,,1
5415002903,0,,1
5415002904,0,,1
5435032013,0,,1
5435039005,0,,1
5436004014,0,,1
5436004015,0,,1
5436004021,0,,1
5436004026,0,,1
5436032035,0,,1
5436033812,0,,1
5437007900,0,,1
5437007901,0,,1
5437024901,0,,1
5437028022,0,,1
5442001900,0,,1
5442001901,0,,1
5442002909,0,,1
5442002910,0,,1
5442002911,0,,1
5442006020,0,,1
5442006021,0,,1
5442006022,0,,1
5442007009,0,,1
5442007010,0,,1
5442007022,0,,1
5442007023,0,,1
5442007024,0,,1
5442010012,0,,1
5442010013,0,,1
5442017002,0,,1
5442017003,0,,1
5442022024,0,,1
5442023004,0,,1
5442023013,0,,1
5442023016,0,,1
5442023048,0,,1
5442023049,0,,1
5442024031,0,,1
5442024032,0,,1
5442024902,0,,1
5442027020,0,,1
5442030900,0,,1
5442030901,0,,1
5442031020,0,,1
5442031902,0,,1
5445003018,0,,1
5445004900,0,,1
5445004901,0,,1
5445004902,0,,1
5445004904,0,,1
5445006801,0,,1
5445006802,0,,1
5445006901,0,,1
5445006902,0,,1
5445006903,0,,1
5445006905,0,,1
5445006906,0,,1
5445006907,0,,1
5445007900,0,,1
5445007901,0,,1
5445007902,0,,1
5445007903,0,,1
5445007904,0,,1
5445018900,0,,1
5446003023,0,,1
5446009010,0,,1
5446009014,0,,1
5446009021,0,,1
5446009022,0,,1
5446009027,0,,1
5446009901,0,,1
5446009902,0,,1
5446009903,0,,1
5446009904,0,,1
5453001015,0,,1
5453001018,0,,1
5453014001,0,,1
5453014021,0,,1
5453014025,0,,1
5453014026,0,,1
5453027011,0,,1
5456004002,0,,1
5456004017,0,,1
5456004018,0,,1
5456005007,1,11513.42,1
5456006011,0,,1
5456007023,0,,1
5456007027,0,,1
5456007028,0,,1
5456007029,0,,1
5456008009,0,,1
5456008010,0,,1
5456009028,0,,1
5456010001,0,,1
5456010002,0,,1
5456011008,1,1331.77,1
5456011012,0,,1
5456011013,0,,1
5456011025,0,,1
5456011027,0,,1
5456011037,0,,1
5456011038,0,,1
5456011044,0,,1
5456011045,0,,1
5457001902,0,,1
5457026006,0,,1
5457027012,0,,1
5458003900,0,,1
5458003901,0,,1
5458008015,0,,1
5458011008,0,,1
5458011017,0,,1
5458023002,0,,1
5458023031,0,,1
5458027007,0,,1
5458027012,0,,1
5458028029,0,,1
5458031015,0,,1
5459009017,0,,1
5459012023,0,,1
5459012024,0,,1
5459013022,0,,1
5459013023,0,,1
5459014018,0,,1
5459016027,0,,1
5459016028,0,,1
5459016029,0,,1
5459016030,0,,1
5459016031,0,,1
5459016032,0,,1
5459016033,0,,1
5459016034,0,,1
5459016035,0,,1
5459017016,0,,1
5459017017,0,,1
5459017018,0,,1
5459017022,0,,1
5459018001,0,,1
5459019005,0,,1
5459019006,0,,1
5459019017,0,,1
5459020012,0,,1
5459020013,0,,1
5459021013,0,,1
5459021015,0,,1
5459021016,0,,1
5459025017,0,,1
5460001043,0,,1
5460004009,0,,1
5460004012,0,,1
5460004013,0,,1
5460004014,0,,1
5460004015,0,,1
5460004016,0,,1
5460004017,0,,1
5460005018,0,,1
5460005028,0,,1
5460005029,0,,1
5460009009,0,,1
5460010020,0,,1
5460010021,0,,1
5460010022,0,,1
5460010023,0,,1
5460010024,0,,1
5460010025,0,,1
5460010026,0,,1
5460010029,0,,1
5460010030,0,,1
5460011008,0,,1
5460011010,0,,1
5460011029,0,,1
5460011030,0,,1
5460011031,0,,1
5460011038,0,,1
5460011039,0,,1
5460011040,0,,1
5460011057,0,,1
5460011058,0,,1
5460011064,0,,1
5460011065,0,,1
5460012013,0,,1
5460012014,0,,1
5460012015,0,,1
5460012016,0,,1
5460012025,0,,1
5460013004,0,,1
5460013008,0,,1
5460013016,0,,1
5460013017,0,,1
5460013018,0,,1
5460013019,0,,1
5460013020,0,,1
5460013021,0,,1
5460013022,0,,1
5460014004,0,,1
5460014005,0,,1
5460014006,0,,1
5460014007,0,,1
5460014008,0,,1
5460014009,0,,1
5460014010,1,3924.03,1
5460014011,1,5748.3,1
5460014012,0,,1
5460014013,0,,1
5460014014,0,,1
5460014015,0,,1
5460014016,0,,1
5460014017,0,,1
5460014018,0,,1
5460014019,0,,1
5460014025,0,,1
5460014026,1,1378.12,1
5460014027,0,,1
5460014900,0,,1
5460014901,0,,1
5460014902,0,,1
5460015001,0,,1
5460015002,0,,1
5460015015,0,,1
5460015016,0,,1
5460015017,0,,1
5460015018,0,,1
5460015019,0,,1
5460015020,0,,1
5460015021,0,,1
5460015022,0,,1
5460015023,0,,1
5460015024,0,,1
5460015025,0,,1
5460015026,0,,1
5460015027,0,,1
5460015028,0,,1
5460015029,0,,1
5460015030,0,,1
5460015033,0,,1
5460015034,0,,1
5460016002,0,,1
5460016008,0,,1
5460016015,1,3614.55,1
5460016016,0,,1
5460016017,0,,1
5460016018,0,,1
5460016019,0,,1
5460016020,0,,1
5460016021,0,,1
5460016022,0,,1
5460016023,0,,1
5460016024,0,,1
5460017001,0,,1
5460017002,0,,1
5460017003,0,,1
5460017004,0,,1
5460017005,0,,1
5460017006,0,,1
5460017007,0,,1
5460017008,0,,1
5460017009,0,,1
5460017010,0,,1
5460017011,0,,1
5460017012,0,,1
5460017013,0,,1
5460017014,0,,1
5460017015,0,,1
5460017017,0,,1
5460017018,0,,1
5460017019,0,,1
5460017020,0,,1
5460017021,0,,1
5460017022,0,,1
5460017023,0,,1
5460018001,0,,1
5460018006,0,,1
5460018007,0,,1
5460018019,0,,1
5460018020,1,934.47,1
5460018022,0,,1
5460018025,0,,1
5460018026,0,,1
5460018027,0,,1
5460018028,0,,1
5460018030,0,,1
5460018038,0,,1
5460019010,0,,1
5460019011,0,,1
5460019012,0,,1
5460019015,0,,1
5460019016,0,,1
5460019017,0,,1
5460019018,0,,1
5460019021,0,,1
5460019022,0,,1
5460019023,0,,1
5460019024,0,,1
5460019025,0,,1
5460019026,1,1102.54,1
5460019027,0,,1
5460019032,0,,1
5460020015,0,,1
5460020016,0,,1
5460020017,0,,1
5460020018,0,,1
5460020019,1,2366.05,1
5460020020,0,,1
5460020021,0,,1
5460020024,1,214.75,1
5460020025,1,214.75,1
5460020026,1,214.75,1
5460020027,1,214.75,1
5460020028,1,214.75,1
5460020029,0,,1
5460020032,0,,1
5460020033,1,2134.37,1
5460020038,0,,1
5460020039,1,214.75,1
5460021001,0,,1
5460021002,0,,1
5460021003,0,,1
5460021004,0,,1
5460021005,0,,1
5460021006,0,,1
5460021007,0,,1
5460021008,0,,1
5460021009,0,,1
5460021010,0,,1
5460021011,0,,1
5460021018,0,,1
5460021030,1,355.15,1
5460021031,1,443.9,1
5460021032,1,443.9,1
5460021033,1,443.9,1
5460021034,1,355.15,1
5460021035,1,355.15,1
5460021036,1,355.15,1
5460021037,1,355.15,1
5460022001,0,,1
5460022002,0,,1
5460022003,0,,1
5460022004,0,,1
5460022005,0,,1
5460022006,0,,1
5460022007,0,,1
5460022008,0,,1
5460022009,1,429.46,1
5460022010,1,429.46,1
5460022011,1,429.46,1
5460022012,1,429.46,1
5460022013,1,429.46,1
5460022014,1,429.46,1
5460022016,0,,1
5460022017,0,,1
5460022018,0,,1
5460022019,0,,1
5460022020,0,,1
5460022021,0,,1
5460022022,0,,1
5460022023,1,515.38,1
5460022031,0,,1
5460022032,1,429.46,1
5460022033,1,429.46,1
5460022034,1,429.46,1
5460022035,1,429.46,1
5460022036,1,429.46,1
5460022037,1,429.46,1
5460022038,1,429.46,1
5460022039,1,429.46,1
5460022040,1,429.46,1
5460022041,1,429.46,1
5460022042,1,429.46,1
5460022043,1,515.38,1
5460022044,1,515.38,1
5460022045,1,515.38,1
5460022046,1,515.38,1
5460023001,0,,1
5460023010,0,,1
5460023013,1,429.46,1
5460023014,1,429.46,1
5460023015,0,,1
5460023016,0,,1
5460023017,0,,1
5460023018,1,429.46,1
5460023019,1,429.46,1
5460023020,1,429.46,1
5460023021,1,429.46,1
5460023022,1,429.46,1
5460023023,1,429.46,1
5460024001,0,,1
5460024002,0,,1
5460024003,0,,1
5460024004,0,,1
5460024005,1,429.46,1
5460024006,1,429.46,1
5460024007,1,429.46,1
5460024008,1,2266.78,1
5460024009,0,,1
5460024010,0,,1
5460024011,0,,1
5460024012,0,,1
5460024013,0,,1
5460024014,0,,1
5460024015,0,,1
5460024016,0,,1
5460024017,0,,1
5460024018,0,,1
5460025011,0,,1
5460025023,0,,1
5460025024,0,,1
5460025025,0,,1
5460025026,0,,1
5460025027,0,,1
5460026021,0,,1
5460026029,0,,1
5464009901,0,,1
5468022003,0,,1
5469006002,0,,1
5469007012,0,,1
5469008031,0,,1
5469009011,0,,1
5469009031,0,,1
5469009038,0,,1
5469009900,0,,1
5469017010,0,,1
5469017013,0,,1
5469020010,0,,1
5469022036,0,,1
5471009900,0,,1
5471009901,0,,1
5471016900,0,,1
5471018900,0,,1
5473007018,0,,1
5473019008,0,,1
5473019016,0,,1
5473020009,0,,1
5473020024,0,,1
5473022004,0,,1
5473022005,0,,1
5473022006,0,,1
5473022007,0,,1
5473022010,0,,1
5473031030,0,,1
5473031032,0,,1
5473031053,0,,1
5473031056,0,,1
5473032017,0,,1
5473043013,0,,1
5474017016,0,,1
5474022003,0,,1
5474041003,0,,1
5474041004,0,,1
5474042004,0,,1
5474042013,0,,1
5474043019,0,,1
5474045003,0,,1
5476001001,0,,1
5476003014,0,,1
5476003015,0,,1
5476003020,0,,1
5476003901,0,,1
5476003902,0,,1
5476003903,0,,1
5476003904,0,,1
5476004013,0,,1
5476005003,0,,1
5476005006,0,,1
5476005008,0,,1
5476008001,0,,1
5476008007,0,,1
5476008008,0,,1
5476008010,0,,1
5476008016,0,,1
5476008019,0,,1
5476008040,0,,1
5476008045,0,,1
5476017014,0,,1
5477001016,0,,1
5477003021,0,,1
5477009001,0,,1
5477009002,0,,1
5477009003,0,,1
5477009004,0,,1
5477009005,0,,1
5477009006,0,,1
5477009007,0,,1
5477009008,0,,1
5477009009,0,,1
5477009010,0,,1
5477009011,0,,1
5477009015,0,,1
5477009020,0,,1
5477011008,0,,1
5477011019,0,,1
5477011036,0,,1
5477011038,0,,1
5477012041,0,,1
5477021012,0,,1
5477026007,0,,1
5478003017,0,,1
5478014013,0,,1
5478015019,0,,1
5478015023,0,,1
5478015026,0,,1
5478015030,0,,1
5478015034,0,,1
5478026027,0,,1
5479001009,0,,1
5479001015,0,,1
5479001018,0,,1
5479002031,0,,1
5479002032,0,,1
5479002033,0,,1
5479002035,0,,1
5479002037,0,,1
5479003002,0,,1
5479003003,0,,1
5479003004,0,,1
5479003008,0,,1
5479003009,0,,1
5479003012,0,,1
5479003015,0,,1
5479003016,0,,1
5479003025,0,,1
5479003026,0,,1
5479003030,0,,1
5479003031,0,,1
5479003032,0,,1
5479004007,0,,1
5479004008,0,,1
5479004011,0,,1
5479004012,0,,1
5479004019,0,,1
5479004020,0,,1
5479005001,0,,1
5479005037,0,,1
5479005041,0,,1
5479006001,0,,1
5479006002,0,,1
5479006003,0,,1
5479006004,0,,1
5479006005,0,,1
5479006006,0,,1
5479006007,0,,1
5479006008,0,,1
5479006009,0,,1
5479006010,0,,1
5479006013,0,,1
5479006014,0,,1
5479007022,0,,1
5479016032,0,,1
5479019002,0,,1
5479019003,0,,1
5479019019,0,,1
5479019028,0,,1
5479019029,0,,1
5479019058,0,,1
5479020013,0,,1
5480001007,0,,1
5480001010,0,,1
5480001011,0,,1
5480001014,0,,1
5480001015,0,,1
5480003054,0,,1
5480004013,0,,1
5480005016,0,,1
5480005017,0,,1
5480006003,0,,1
5480006011,0,,1
5480006016,0,,1
5480011011,0,,1
5480011012,0,,1
5480014014,0,,1
5480014030,0,,1
5480017022,0,,1
5480022016,0,,1
5480026009,0,,1
5480026011,0,,1
5480026014,0,,1
5480026015,0,,1
5480026025,0,,1
5480027014,0,,1
5480027015,0,,1
5480027023,0,,1
5480028001,0,,1
5480028003,0,,1
5480028008,0,,1
5480028009,0,,1
5480028016,0,,1
5480028900,0,,1
5480029005,0,,1
5480029015,0,,1
5480030002,0,,1
5480030010,0,,1
5480030011,0,,1
5480030019,0,,1
5480030020,0,,1
5480030021,0,,1
5480030022,0,,1
5480030023,0,,1
5480030024,0,,1
5480031012,0,,1
5480031041,0,,1
5480031042,0,,1
5480031043,0,,1
5480031044,0,,1
5480031901,0,,1
5480031902,0,,1
5480032009,0,,1
5480032025,0,,1
5480032026,0,,1
5480032029,0,,1
5480032030,0,,1
5480032031,0,,1
5484007012,0,,1
5484026022,0,,1
5484037900,0,,1
5485001026,0,,1
5485002003,0,,1
5485006001,0,,1
5485006002,0,,1
5485007001,0,,1
5485013013,0,,1
5485013015,1,3100.35,1
5485013016,0,,1
5485014019,0,,1
5485014022,0,,1
5485015003,0,,1
5485015004,0,,1
5485015007,0,,1
5485015008,0,,1
5485015012,0,,1
5485015015,0,,1
5485016019,0,,1
5485017001,0,,1
5485017002,0,,1
5485017003,0,,1
5485017004,0,,1
5485017005,0,,1
5485017006,0,,1
5485017007,0,,1
5485017008,0,,1
5485017009,0,,1
5485017020,0,,1
5485017021,0,,1
5485018004,0,,1
5485018008,0,,1
5485018010,0,,1
5485018011,0,,1
5485018012,0,,1
5485018013,0,,1
5485018014,0,,1
5485020014,0,,1
5485020019,0,,1
5485020020,0,,1
5485020037,0,,1
5485021001,0,,1
5485021002,0,,1
5485021003,0,,1
5485021004,0,,1
5485021010,0,,1
5485021012,0,,1
5485021016,0,,1
5485021017,0,,1
5485023014,0,,1
5485023026,0,,1
5485024029,0,,1
5485025024,0,,1
5486001005,0,,1
5486001040,0,,1
5486002007,0,,1
5486002008,0,,1
5486002009,0,,1
5486002011,0,,1
5486006003,0,,1
5486006019,0,,1
5486006020,0,,1
5486006029,0,,1
5486006031,0,,1
5486006033,0,,1
5486006034,0,,1
5486010013,0,,1
5486010015,0,,1
5492012901,0,,1
5492013902,0,,1
5492014900,0,,1
5678021001,0,,1
5678023001,0,,1
5678024015,0,,1
5678029012,0,,1
5678029013,0,,1
5678029015,0,,1
5679006011,0,,1
5679007002,0,,1
5679019022,0,,1
5679019028,0,,1
5679019032,0,,1
5679019033,0,,1
5682018011,0,,1
5682029008,0,,1
5682029024,0,,1
5682029026,0,,1
5683013900,0,,1
5683017009,0,,1
5683017025,0,,1
5683017026,0,,1
5683021900,0,,1
5683022004,0,,1
5683022027,0,,1
5683022900,0,,1
5683023012,0,,1
5683023013,0,,1
5683023014,0,,1
5683023015,0,,1
5683023016,0,,1
5683023017,0,,1
5683023018,0,,1
5683023019,0,,1
5683023020,0,,1
5683023021,0,,1
5683023022,0,,1
5683023023,0,,1
5683023024,0,,1
5683025016,0,,1
5683025017,0,,1
5683025018,0,,1
5683027009,0,,1
5683027010,0,,1
5683028023,0,,1
5683028026,0,,1
5683030017,0,,1
5683031006,0,,1
5683031020,0,,1
5683032003,0,,1
5683032004,0,,1
5684008024,0,,1
5684008025,0,,1
5684008026,0,,1
5684008028,0,,1
5684008030,0,,1
5684019022,0,,1
5684023022,0,,1
5684023023,0,,1
5684031024,0,,1
5684033036,0,,1
5685001012,0,,1
5685001013,0,,1
5685001014,0,,1
5685001015,0,,1
5685001020,0,,1
5685001024,0,,1
5685001025,0,,1
5685001026,0,,1
5685001027,0,,1
5685005005,0,,1
5685021005,0,,1
5685021017,0,,1
5685022034,0,,1
5686001001,0,,1
5686010031,0,,1
5686016012,0,,1
5686016013,0,,1
5686017007,0,,1
5686017008,0,,1
5689004015,0,,1
5689005015,0,,1
5689006010,0,,1
5689006011,0,,1
5689006012,0,,1
5689006013,0,,1
5689006014,0,,1
5689006015,0,,1
5689006016,0,,1
5689006017,0,,1
5689006018,0,,1
5689006019,0,,1
5689006020,0,,1
5689006021,0,,1
5689006022,0,,1
5689006023,0,,1
5689006024,0,,1
5689006025,0,,1
5689006028,0,,1
5689006029,0,,1
5689006030,0,,1
5689006031,0,,1
5689006032,0,,1
5689006033,0,,1
5689006034,0,,1
5689006035,0,,1
5689006036,0,,1
5689006047,0,,1
5689008023,0,,1
5689008024,0,,1
5689008025,0,,1
5689008900,0,,1
5689010001,0,,1
5689010002,0,,1
5689010003,0,,1
5689010004,0,,1
5689010005,0,,1
5689010011,0,,1
5689010016,0,,1
5689010017,0,,1
5689011005,0,,1
5689011006,0,,1
5689011007,0,,1
5689011008,0,,1
5689011009,0,,1
5689011010,0,,1
5689011011,0,,1
5689011012,0,,1
5689011016,0,,1
5689011017,0,,1
5689011018,0,,1
5689011020,0,,1
5689011021,0,,1
5689011022,0,,1
5689011023,0,,1
5689011024,0,,1
5689012001,0,,1
5689012002,0,,1
5689012012,0,,1
5689012015,0,,1
5689012021,0,,1
5689012022,0,,1
5689012023,0,,1
5689012024,0,,1
5689012025,0,,1
5689012026,0,,1
5689012027,0,,1
5689012028,0,,1
5689012029,0,,1
5689012030,0,,1
5689030900,0,,1
5689031904,0,,1
5689031905,0,,1
5689031906,0,,1
5689031907,0,,1
5689032001,0,,1
5689032002,0,,1
5689033002,0,,1
5689033003,0,,1
5690002003,0,,1
5690003002,0,,1
5690003006,0,,1
5690003007,0,,1
5690006029,0,,1
5690007006,0,,1
5690007011,0,,1
5690007012,0,,1
5690007014,0,,1
5690007061,0,,1
5690013005,0,,1
5690013011,0,,1
5690021003,0,,1
5690022900,0,,1
5690027016,0,,1
5691017902,0,,1
5709001012,0,,1
4005001009,0,,1
4005007026,0,,1
4006002900,0,,1
4006003024,0,,1
4006003900,0,,1
4006004024,0,,1
4006007025,0,,1
4006007028,0,,1
4006007029,0,,1
4006007032,0,,1
4006009011,1,947.23,1
4006013012,0,,1
4006013013,0,,1
4006017900,0,,1
4006017901,0,,1
4006019005,0,,1
4006020031,0,,1
4006020036,0,,1
4006020045,0,,1
4006021008,0,,1
4006021022,0,,1
4006021035,0,,1
4006021036,0,,1
4006021900,0,,1
4006022021,0,,1
4006023007,0,,1
4006023901,0,,1
4006024033,0,,1
4006024900,0,,1
4006025006,0,,1
4006025900,0,,1
4006030025,0,,1
4007015009,0,,1
4007016002,0,,1
4007016802,0,,1
4007016900,0,,1
4007019009,0,,1
4007019017,0,,1
4007019018,0,,1
4007019019,0,,1
4007019900,0,,1
4007020001,0,,1
4007020002,0,,1
4007020003,0,,1
4007020018,0,,1
4007020900,0,,1
4007021015,0,,1
4007025001,0,,1
4008009015,1,762.25,1
4008010001,0,,1
4008019901,0,,1
4008019904,0,,1
4008021003,0,,1
4008023012,0,,1
4103017023,0,,1
4215022003,0,,1
4215031007,0,,1
4251028011,0,,1
4251028027,0,,1
4254011037,0,,1
4254011038,0,,1
4312001014,0,,1
4312009016,0,,1
4312011035,0,,1
4313001021,0,,1
4313006035,0,,1
4313019008,1,424.97,1
4313024900,0,,1
4313024902,0,,1
4313024903,0,,1
4313024904,0,,1
4314003903,0,,1
4314026053,0,,1
5001003005,0,,1
5001014001,0,,1
5001015019,0,,1
5001015021,0,,1
5001015022,0,,1
5001015023,0,,1
5001015900,0,,1
5001016003,0,,1
5001016004,0,,1
5001016023,0,,1
5001016024,0,,1
5001016904,0,,1
5001016905,0,,1
5001019002,0,,1
5001029900,0,,1
5001029901,0,,1
5001034900,0,,1
5001037900,0,,1
5001037907,0,,1
5001037908,0,,1
5002007020,0,,1
5002014010,0,,1
5002014011,0,,1
5002014012,0,,1
5002014013,0,,1
5002014014,0,,1
5002014015,0,,1
5002014019,0,,1
5002015002,0,,1
5002015003,0,,1
5002015004,0,,1
5002015005,0,,1
5002015009,0,,1
5002015900,0,,1
5002016900,0,,1
5003005015,1,862.03,1
5003029014,0,,1
5003033900,0,,1
5003033901,0,,1
5003034004,0,,1
5003034900,0,,1
5003035900,0,,1
5003035901,0,,1
5005001022,0,,1
5005011001,0,,1
5005011036,0,,1
5005024001,0,,1
5005024029,0,,1
5005030015,0,,1
5005031020,0,,1
5005031038,0,,1
5006006022,0,,1
5006008011,0,,1
5006008012,0,,1
5006014017,0,,1
5006025020,0,,1
5006025021,0,,1
5006025032,0,,1
5006029003,0,,1
5006032001,0,,1
5013018005,0,,1
5013018006,0,,1
5013019004,0,,1
5013019006,0,,1
5013019023,0,,1
5013019033,0,,1
5013019034,0,,1
5014002014,0,,1
5014004003,0,,1
5014021002,0,,1
5014021003,0,,1
5014028001,0,,1
5014028002,0,,1
5015026026,0,,1
5016007005,0,,1
5016010002,0,,1
5016026002,0,,1
5016031018,0,,1
5017003001,0,,1
5017004025,0,,1
5017004029,0,,1
5017017003,0,,1
5017028024,0,,1
5017029002,0,,1
5017031006,0,,1
5017032004,0,,1
5017032006,0,,1
5018001011,0,,1
5018003900,0,,1
5018003901,0,,1
5018003902,0,,1
5018003903,0,,1
5018003904,0,,1
5018003905,0,,1
5018003906,0,,1
5018003907,0,,1
5018003908,0,,1
5018003909,0,,1
5018003910,0,,1
5018003911,0,,1
5018003912,0,,1
5018003913,0,,1
5018003914,0,,1
5018003915,0,,1
5018003916,0,,1
5018003917,0,,1
5018003918,0,,1
5018003919,0,,1
5018009015,0,,1
5018009016,0,,1
5018010001,0,,1
5018010023,0,,1
5018010044,0,,1
5018010045,0,,1
5018011011,0,,1
5018016013,0,,1
5018016030,0,,1
5018019002,0,,1
5018019003,0,,1
5019001034,0,,1
5019005001,0,,1
5019007006,0,,1
5019007007,0,,1
5019008003,0,,1
5019008013,0,,1
5019025024,0,,1
5019026013,0,,1
5019026022,0,,1
5020008018,0,,1
5020009019,0,,1
5020010022,0,,1
5020026024,1,736.38,1
5020032013,0,,1
5020033032,0,,1
5020034015,0,,1
5020034034,0,,1
5020035013,0,,1
5020035014,0,,1
5020035036,0,,1
5021020900,0,,1
5021025004,1,755.08,1
5023005023,0,,1
5024009005,0,,1
5024019018,0,,1
5026002007,0,,1
5026004003,0,,1
5026006008,0,,1
5027004012,1,601.54,1
5028006002,0,,1
5028006007,0,,1
5028006008,0,,1
5028006017,0,,1
5028006018,0,,1
5028006019,0,,1
5028007005,0,,1
5028007037,0,,1
5028007140,0,,1
5028010020,0,,1
5028020019,0,,1
5028021003,0,,1
5028021005,0,,1
5028021007,0,,1
5028021012,0,,1
5028021015,0,,1
5029018900,0,,1
5029024008,0,,1
5029024026,0,,1
5029035002,1,601.54,1
5029035009,0,,1
5029038001,0,,1
5029039006,1,4303.3,1
5029041012,0,,1
5030013008,0,,1
5031006006,0,,1
5031007021,0,,1
5031010004,0,,1
5032003901,0,,1
5032003903,0,,1
5032004003,0,,1
5032004019,0,,1
5032004900,0,,1
5032004901,0,,1
5032004906,0,,1
5032005004,0,,1
5032007001,1,1067,1
5032007019,0,,1
5032007021,0,,1
5035025028,0,,1
5035030018,1,1545.17,1
5035030019,1,1545.17,1
5035030020,1,1458.67,1
5035030021,0,,1
5035031002,0,,1
5035031004,1,1545.17,1
5035031005,1,1545.17,1
5035031006,1,1545.17,1
5035031007,1,1721.52,1
5036006032,0,,1
5036009008,0,,1
5036009009,0,,1
5036017011,0,,1
5036030020,0,,1
5037009016,0,,1
5037013002,0,,1
5037023018,0,,1
5037025018,0,,1
5037025019,0,,1
5037029900,0,,1
5037030900,0,,1
5039025900,0,,1
5040001002,0,,1
5040003012,0,,1
5040003024,0,,1
5040012900,0,,1
5040013900,0,,1
5040030905,0,,1
5040033009,0,,1
5040033014,0,,1
5040033015,0,,1
5040033016,0,,1
5040033028,0,,1
5040033904,0,,1
5040033905,0,,1
5040033906,0,,1
5041003900,0,,1
5041007006,0,,1
5041010031,0,,1
5041012052,0,,1
5041012054,0,,1
5041017028,0,,1
5041025021,0,,1
5041025900,0,,1
5041030010,0,,1
5041035025,0,,1
5041035026,0,,1
5041035027,0,,1
5041037900,0,,1
5041037901,0,,1
5041037902,0,,1
5042007901,0,,1
5042008900,0,,1
5042008901,0,,1
5042008902,0,,1
5042008903,0,,1
5042008904,0,,1
5042008905,0,,1
5042008906,0,,1
5042008907,0,,1
5042010901,0,,1
5042026023,0,,1
5042026024,0,,1
5042032001,0,,1
5042032002,0,,1
5043001012,1,601.54,1
5043001023,0,,1
5043003031,0,,1
5043003034,0,,1
5043003048,0,,1
5043004013,1,478.95,1
5043004016,1,869.43,1
5043004020,0,,1
5043012021,0,,1
5043016016,0,,1
5044007003,0,,1
5044009900,0,,1
5044011900,0,,1
5044019900,0,,1
5044019901,0,,1
5044019902,0,,1
5044023900,0,,1
